0.98, -0.02, -0.06, 285.41, 313.22, 255.15, 
0.97, -0.02, -0.04, 284.87, 313.61, 255.05, 
1.00, 0.00, -0.05, 284.18, 313.21, 255.66, 
1.00, -0.01, -0.05, 282.47, 313.37, 256.73, 
1.00, -0.03, -0.06, 281.29, 313.48, 257.33, 
1.00, 0.00, -0.04, 281.20, 313.12, 257.24, 
0.99, 0.01, -0.03, 279.89, 313.39, 257.92, 
0.98, -0.00, -0.02, 278.46, 313.84, 258.87, 
0.99, 0.00, -0.02, 277.56, 314.27, 259.21, 
1.02, 0.03, -0.04, 276.71, 314.73, 259.68, 
1.00, 0.00, -0.02, 275.35, 315.23, 260.21, 
0.99, -0.00, -0.02, 274.42, 315.55, 260.54, 
1.00, -0.02, -0.02, 273.29, 315.86, 260.90, 
0.98, -0.05, -0.02, 272.01, 315.95, 261.33, 
1.00, -0.11, -0.02, 270.67, 315.40, 261.98, 
0.92, -0.12, -0.03, 269.62, 314.80, 262.16, 
0.98, -0.12, -0.02, 269.55, 314.57, 261.28, 
0.96, -0.12, -0.01, 269.14, 314.99, 261.91, 
0.96, -0.16, -0.05, 268.14, 315.40, 262.73, 
0.94, -0.21, -0.06, 267.17, 316.14, 263.07, 
1.06, -0.23, -0.10, 266.48, 316.82, 262.58, 
1.21, -0.14, -0.07, 266.30, 317.67, 261.75, 
1.15, 0.02, 0.04, 266.33, 319.06, 262.37, 
1.00, 0.08, 0.01, 265.98, 320.56, 262.94, 
0.78, -0.02, 0.01, 265.18, 321.48, 263.12, 
0.83, -0.08, -0.01, 264.38, 322.13, 262.93, 
1.01, -0.13, 0.03, 263.51, 322.67, 262.96, 
1.12, -0.04, -0.04, 264.20, 323.28, 262.23, 
1.00, -0.05, -0.04, 264.13, 323.30, 262.53, 
0.88, 0.02, -0.05, 264.88, 323.08, 263.12, 
0.79, -0.04, -0.06, 263.97, 323.65, 262.62, 
1.09, -0.06, -0.05, 261.75, 324.47, 263.73, 
1.18, -0.00, 0.00, 261.21, 326.04, 265.15, 
1.00, 0.02, 0.02, 261.10, 327.05, 264.34, 
0.89, 0.02, 0.02, 263.18, 327.81, 264.38, 
0.77, -0.05, 0.01, 261.07, 328.95, 264.25, 
1.05, -0.04, -0.02, 259.90, 329.74, 265.54, 
1.08, -0.06, -0.03, 259.62, 329.37, 265.09, 
1.13, 0.05, -0.07, 261.18, 328.81, 264.23, 
0.82, -0.00, -0.02, 261.68, 328.63, 264.83, 
0.88, -0.06, -0.05, 260.52, 328.94, 265.80, 
0.97, -0.05, -0.07, 259.58, 329.47, 265.95, 
1.24, -0.01, -0.00, 260.01, 330.29, 265.99, 
1.04, 0.05, 0.04, 262.88, 330.46, 264.93, 
0.89, 0.02, -0.02, 263.61, 331.38, 265.06, 
0.88, -0.05, -0.01, 261.49, 332.23, 265.44, 
0.99, -0.09, 0.01, 259.99, 331.92, 266.87, 
1.19, 0.05, -0.09, 260.42, 330.69, 266.67, 
0.97, 0.01, -0.08, 260.41, 329.71, 267.34, 
0.81, 0.02, -0.10, 261.84, 329.09, 267.04, 
0.88, -0.03, -0.02, 260.70, 329.20, 267.60, 
1.04, -0.03, -0.05, 259.88, 329.89, 267.36, 
1.16, -0.04, -0.01, 261.13, 331.10, 266.25, 
0.94, 0.01, -0.00, 262.20, 333.04, 264.99, 
0.90, 0.02, 0.03, 262.42, 334.91, 265.48, 
0.80, -0.06, -0.01, 261.61, 336.08, 265.40, 
0.99, -0.06, 0.00, 261.82, 335.98, 265.16, 
1.17, -0.02, -0.05, 260.92, 335.53, 265.79, 
1.04, -0.00, -0.02, 260.60, 335.16, 266.79, 
1.02, 0.00, -0.02, 261.17, 334.51, 267.51, 
0.82, -0.03, -0.03, 262.17, 334.55, 267.88, 
0.91, -0.05, -0.01, 260.44, 335.45, 268.53, 
1.08, -0.05, -0.03, 260.04, 336.20, 267.01, 
1.22, 0.03, -0.03, 261.04, 338.48, 267.38, 
1.06, 0.03, 0.03, 261.55, 340.58, 268.19, 
0.74, -0.12, -0.01, 263.13, 340.87, 266.94, 
0.90, -0.02, -0.08, 263.27, 341.22, 265.80, 
1.11, -0.06, -0.01, 261.69, 342.05, 266.77, 
1.20, -0.04, -0.08, 262.47, 341.04, 267.51, 
0.88, 0.00, -0.08, 262.84, 340.18, 267.52, 
0.92, 0.03, -0.07, 263.66, 339.14, 267.19, 
0.88, -0.06, -0.02, 261.64, 339.19, 268.62, 
1.07, -0.05, -0.04, 261.24, 339.51, 269.28, 
1.08, -0.06, 0.00, 260.44, 340.65, 268.67, 
0.97, 0.00, 0.00, 261.32, 341.66, 267.72, 
0.94, 0.00, 0.03, 263.83, 342.52, 266.81, 
0.83, -0.06, -0.00, 264.08, 342.58, 266.85, 
1.02, -0.05, -0.01, 263.40, 342.96, 267.69, 
1.15, -0.00, 0.01, 262.27, 342.31, 268.26, 
1.02, 0.00, -0.02, 262.20, 341.55, 268.55, 
0.99, 0.07, -0.05, 263.85, 340.90, 268.10, 
0.85, -0.04, -0.02, 263.82, 341.20, 267.73, 
0.94, -0.09, -0.02, 262.78, 341.47, 268.30, 
1.10, -0.00, -0.04, 262.58, 343.08, 267.69, 
1.07, 0.02, 0.02, 263.76, 345.39, 266.42, 
1.14, 0.00, -0.00, 264.60, 347.84, 266.09, 
0.84, -0.05, -0.03, 265.45, 349.28, 266.07, 
0.87, -0.09, -0.08, 263.93, 350.16, 266.39, 
1.05, -0.09, -0.07, 263.39, 349.47, 267.00, 
1.11, -0.05, -0.12, 263.13, 347.80, 267.16, 
1.04, 0.04, -0.06, 264.77, 344.94, 268.10, 
0.78, 0.01, -0.02, 264.22, 343.74, 267.66, 
0.94, -0.11, 0.00, 263.16, 342.60, 267.84, 
1.10, -0.00, -0.00, 263.11, 343.27, 268.01, 
1.22, 0.04, 0.03, 263.01, 345.38, 268.97, 
0.97, 0.01, 0.01, 262.85, 347.28, 268.96, 
0.90, -0.02, 0.01, 264.37, 349.22, 269.39, 
0.91, -0.04, -0.01, 264.69, 351.02, 268.86, 
1.11, -0.05, -0.03, 265.18, 351.62, 269.15, 
1.17, 0.00, -0.12, 264.60, 350.76, 269.01, 
1.04, 0.00, -0.06, 265.29, 350.33, 269.13, 
0.84, 0.02, -0.04, 266.62, 350.81, 268.84, 
0.97, -0.08, -0.02, 265.67, 351.18, 269.82, 
1.01, -0.04, -0.07, 264.86, 352.08, 270.52, 
1.12, -0.03, -0.03, 264.50, 353.70, 270.19, 
0.91, -0.05, 0.01, 264.47, 355.41, 270.12, 
1.02, -0.02, 0.02, 266.48, 356.55, 269.68, 
0.79, -0.04, -0.03, 267.13, 357.36, 269.13, 
1.05, -0.05, -0.00, 266.12, 358.11, 270.19, 
1.11, -0.05, -0.02, 265.60, 357.78, 271.04, 
1.07, 0.00, -0.08, 266.37, 356.47, 270.25, 
1.08, -0.01, -0.07, 266.97, 355.08, 270.20, 
0.88, 0.00, -0.05, 267.04, 353.91, 270.51, 
0.97, -0.11, -0.02, 265.17, 353.41, 271.58, 
1.11, 0.01, -0.04, 264.11, 353.86, 271.74, 
1.16, -0.01, 0.06, 263.44, 355.26, 271.90, 
1.04, -0.02, 0.02, 264.56, 356.76, 272.26, 
0.79, -0.05, 0.02, 266.73, 357.56, 272.14, 
0.91, -0.05, 0.00, 266.16, 358.71, 271.35, 
1.07, -0.05, 0.02, 265.64, 359.95, 270.86, 
1.16, -0.03, -0.04, 265.79, 0.39, 271.31, 
0.87, -0.08, -0.02, 266.02, 0.60, 270.99, 
0.95, 0.00, -0.05, 267.21, 1.22, 270.90, 
0.91, -0.03, -0.03, 266.23, 2.43, 270.70, 
1.09, -0.01, -0.05, 265.35, 3.96, 270.76, 
1.07, -0.03, 0.05, 265.26, 6.18, 270.17, 
1.05, 0.01, 0.02, 265.18, 9.03, 270.38, 
0.92, -0.06, 0.02, 265.77, 10.77, 270.19, 
0.85, -0.08, 0.00, 264.73, 11.73, 270.84, 
1.05, -0.09, 0.00, 264.20, 12.32, 271.24, 
1.04, -0.11, -0.08, 263.76, 11.15, 271.02, 
0.90, -0.13, -0.02, 263.39, 9.94, 270.48, 
0.94, -0.06, -0.03, 266.44, 8.64, 269.91, 
0.78, -0.06, -0.01, 265.94, 8.88, 269.56, 
0.99, -0.14, -0.05, 264.63, 9.05, 269.63, 
1.16, -0.11, -0.05, 265.01, 9.42, 269.97, 
1.08, -0.04, 0.03, 266.71, 9.32, 270.14, 
1.08, 0.04, 0.01, 267.12, 10.21, 270.61, 
0.91, 0.01, -0.04, 268.33, 11.08, 269.29, 
0.93, -0.06, -0.00, 266.37, 11.63, 269.26, 
1.07, -0.00, -0.01, 265.93, 11.26, 270.02, 
1.23, 0.11, -0.08, 266.88, 10.95, 270.04, 
1.01, 0.05, -0.07, 267.81, 10.68, 269.61, 
0.93, 0.05, -0.11, 268.64, 11.31, 269.44, 
0.93, -0.03, -0.08, 267.95, 11.90, 269.92, 
1.04, 0.03, -0.08, 267.42, 13.11, 269.47, 
1.16, 0.08, -0.00, 266.88, 14.52, 269.11, 
1.12, 0.10, 0.00, 267.46, 15.02, 269.69, 
0.88, 0.11, 0.01, 268.93, 16.07, 269.23, 
0.97, 0.07, -0.03, 268.56, 17.07, 268.86, 
0.94, 0.07, -0.03, 268.99, 17.44, 269.04, 
0.95, 0.01, -0.02, 269.32, 17.64, 269.64, 
0.97, 0.00, -0.03, 270.82, 17.96, 269.77, 
0.94, -0.04, -0.02, 271.91, 18.56, 268.88, 
1.02, -0.08, -0.02, 272.00, 18.96, 269.25, 
0.93, -0.14, 0.01, 272.25, 19.16, 269.17, 
1.01, -0.14, 0.00, 272.78, 19.30, 269.31, 
1.03, -0.10, 0.01, 271.75, 19.57, 268.64, 
1.21, -0.06, -0.11, 270.14, 19.34, 268.13, 
0.94, -0.01, -0.08, 270.01, 18.69, 268.25, 
0.97, 0.04, -0.06, 269.82, 17.67, 268.93, 
0.83, -0.02, -0.08, 269.78, 17.19, 269.70, 
0.90, -0.06, -0.08, 269.51, 17.05, 269.68, 
1.07, -0.04, -0.06, 267.69, 17.49, 269.47, 
1.14, -0.02, 0.01, 267.77, 18.47, 269.34, 
0.91, -0.02, -0.02, 267.04, 20.59, 268.04, 
0.85, -0.03, 0.02, 268.82, 22.31, 266.84, 
0.76, -0.08, -0.01, 268.38, 24.07, 266.94, 
1.04, -0.06, -0.04, 267.37, 25.18, 266.64, 
1.19, -0.03, -0.08, 265.95, 25.14, 266.92, 
0.99, -0.02, -0.05, 266.47, 23.82, 267.89, 
1.02, 0.03, -0.06, 267.67, 22.04, 268.32, 
0.81, -0.00, -0.02, 268.19, 21.63, 269.38, 
0.93, -0.07, 0.00, 268.27, 20.75, 269.63, 
1.05, -0.02, -0.05, 267.64, 21.45, 268.77, 
1.20, 0.08, 0.01, 269.56, 23.35, 268.30, 
1.08, 0.07, 0.02, 269.11, 25.86, 267.33, 
0.90, -0.02, 0.00, 269.40, 27.52, 267.52, 
0.96, -0.03, -0.02, 268.64, 28.46, 268.61, 
1.11, -0.05, -0.06, 267.14, 28.36, 269.23, 
1.21, 0.00, -0.09, 267.07, 27.37, 270.22, 
1.02, 0.02, -0.07, 267.81, 27.53, 269.49, 
0.72, -0.03, -0.04, 268.31, 27.48, 267.30, 
0.97, -0.06, -0.06, 265.31, 28.13, 267.73, 
1.07, -0.21, -0.08, 263.18, 27.91, 268.97, 
1.17, -0.06, -0.08, 264.78, 28.78, 268.28, 
0.92, -0.06, -0.02, 263.76, 30.44, 266.39, 
0.92, -0.09, 0.02, 265.10, 31.63, 267.39, 
0.86, -0.11, -0.01, 263.61, 32.51, 267.68, 
1.04, -0.15, -0.03, 262.46, 32.99, 268.35, 
1.11, -0.09, -0.11, 262.51, 32.74, 268.07, 
0.90, -0.14, -0.05, 262.79, 31.99, 266.93, 
0.92, -0.01, -0.09, 263.81, 31.41, 268.04, 
0.88, -0.11, -0.04, 263.11, 31.02, 268.93, 
1.04, -0.06, -0.01, 262.79, 31.52, 271.04, 
1.29, -0.09, -0.04, 262.25, 32.22, 272.17, 
0.87, 0.03, -0.03, 262.07, 31.90, 271.69, 
0.98, -0.01, -0.03, 262.09, 32.84, 270.60, 
0.71, -0.15, 0.08, 261.74, 32.36, 270.87, 
0.95, -0.13, 0.05, 263.21, 32.37, 270.17, 
1.14, -0.09, 0.02, 264.23, 32.72, 268.08, 
1.17, -0.06, -0.03, 264.70, 32.55, 267.13, 
1.08, -0.08, -0.07, 265.34, 31.68, 267.89, 
0.84, 0.01, -0.07, 267.61, 32.06, 267.97, 
0.91, -0.10, -0.05, 266.42, 32.45, 267.93, 
1.20, 0.01, -0.08, 266.18, 33.43, 268.95, 
1.19, 0.03, -0.01, 267.06, 35.33, 270.28, 
0.98, -0.05, -0.03, 266.91, 37.36, 270.80, 
0.88, -0.06, -0.07, 268.65, 38.94, 270.22, 
